regionCd,regionNm,siDoNm,siGunGuNm,umdNm,riNm,siDoCd,siGunGuCd,DongCd,riCd
4682037025, 전라남도 해남군 옥천면 팔산리,전라남도,해남군,옥천면,팔산리,46,820,37,25
4682037026, 전라남도 해남군 옥천면 월평리,전라남도,해남군,옥천면,월평리,46,820,37,26
4682037027, 전라남도 해남군 옥천면 용산리,전라남도,해남군,옥천면,용산리,46,820,37,27
4682037028, 전라남도 해남군 옥천면 성산리,전라남도,해남군,옥천면,성산리,46,820,37,28
4682037029, 전라남도 해남군 옥천면 흑천리,전라남도,해남군,옥천면,흑천리,46,820,37,29
4682037030, 전라남도 해남군 옥천면 청신리,전라남도,해남군,옥천면,청신리,46,820,37,30
4682037031, 전라남도 해남군 옥천면 대산리,전라남도,해남군,옥천면,대산리,46,820,37,31
4682037032, 전라남도 해남군 옥천면 백호리,전라남도,해남군,옥천면,백호리,46,820,37,32
4682037033, 전라남도 해남군 옥천면 송산리,전라남도,해남군,옥천면,송산리,46,820,37,33
4682037034, 전라남도 해남군 옥천면 용동리,전라남도,해남군,옥천면,용동리,46,820,37,34
4682038000, 전라남도 해남군 계곡면,전라남도,해남군,계곡면, ,46,820,38,0
4682038021, 전라남도 해남군 계곡면 성진리,전라남도,해남군,계곡면,성진리,46,820,38,21
4682038022, 전라남도 해남군 계곡면 법곡리,전라남도,해남군,계곡면,법곡리,46,820,38,22
4682038023, 전라남도 해남군 계곡면 강절리,전라남도,해남군,계곡면,강절리,46,820,38,23
4682038024, 전라남도 해남군 계곡면 당산리,전라남도,해남군,계곡면,당산리,46,820,38,24
4682038025, 전라남도 해남군 계곡면 장소리,전라남도,해남군,계곡면,장소리,46,820,38,25
4682038026, 전라남도 해남군 계곡면 선진리,전라남도,해남군,계곡면,선진리,46,820,38,26
4682038027, 전라남도 해남군 계곡면 반계리,전라남도,해남군,계곡면,반계리,46,820,38,27
4682038028, 전라남도 해남군 계곡면 방춘리,전라남도,해남군,계곡면,방춘리,46,820,38,28
4682038029, 전라남도 해남군 계곡면 덕정리,전라남도,해남군,계곡면,덕정리,46,820,38,29
4682038030, 전라남도 해남군 계곡면 여수리,전라남도,해남군,계곡면,여수리,46,820,38,30
4682038031, 전라남도 해남군 계곡면 사정리,전라남도,해남군,계곡면,사정리,46,820,38,31
4682038032, 전라남도 해남군 계곡면 가학리,전라남도,해남군,계곡면,가학리,46,820,38,32
4682038033, 전라남도 해남군 계곡면 잠두리,전라남도,해남군,계곡면,잠두리,46,820,38,33
4682038034, 전라남도 해남군 계곡면 신평리,전라남도,해남군,계곡면,신평리,46,820,38,34
4682038035, 전라남도 해남군 계곡면 황죽리,전라남도,해남군,계곡면,황죽리,46,820,38,35
4682039000, 전라남도 해남군 마산면,전라남도,해남군,마산면, ,46,820,39,0
4682039021, 전라남도 해남군 마산면 화내리,전라남도,해남군,마산면,화내리,46,820,39,21
4682039022, 전라남도 해남군 마산면 장촌리,전라남도,해남군,마산면,장촌리,46,820,39,22
4682039023, 전라남도 해남군 마산면 맹진리,전라남도,해남군,마산면,맹진리,46,820,39,23
4682039024, 전라남도 해남군 마산면 송석리,전라남도,해남군,마산면,송석리,46,820,39,24
4682039025, 전라남도 해남군 마산면 외호리,전라남도,해남군,마산면,외호리,46,820,39,25
4682039026, 전라남도 해남군 마산면 산막리,전라남도,해남군,마산면,산막리,46,820,39,26
4682039027, 전라남도 해남군 마산면 노하리,전라남도,해남군,마산면,노하리,46,820,39,27
4682039028, 전라남도 해남군 마산면 연구리,전라남도,해남군,마산면,연구리,46,820,39,28
4682039029, 전라남도 해남군 마산면 학의리,전라남도,해남군,마산면,학의리,46,820,39,29
4682039030, 전라남도 해남군 마산면 용전리,전라남도,해남군,마산면,용전리,46,820,39,30
4682039031, 전라남도 해남군 마산면 상등리,전라남도,해남군,마산면,상등리,46,820,39,31
4682040000, 전라남도 해남군 황산면,전라남도,해남군,황산면, ,46,820,40,0
4682040021, 전라남도 해남군 황산면 일신리,전라남도,해남군,황산면,일신리,46,820,40,21
4682040022, 전라남도 해남군 황산면 원호리,전라남도,해남군,황산면,원호리,46,820,40,22
4682040023, 전라남도 해남군 황산면 연호리,전라남도,해남군,황산면,연호리,46,820,40,23
4682040024, 전라남도 해남군 황산면 송호리,전라남도,해남군,황산면,송호리,46,820,40,24
4682040025, 전라남도 해남군 황산면 우항리,전라남도,해남군,황산면,우항리,46,820,40,25
4682040026, 전라남도 해남군 황산면 호동리,전라남도,해남군,황산면,호동리,46,820,40,26
4682040027, 전라남도 해남군 황산면 한자리,전라남도,해남군,황산면,한자리,46,820,40,27
4682040028, 전라남도 해남군 황산면 남리리,전라남도,해남군,황산면,남리리,46,820,40,28
4682040029, 전라남도 해남군 황산면 연당리,전라남도,해남군,황산면,연당리,46,820,40,29
4682040030, 전라남도 해남군 황산면 외입리,전라남도,해남군,황산면,외입리,46,820,40,30
4682040031, 전라남도 해남군 황산면 부곡리,전라남도,해남군,황산면,부곡리,46,820,40,31
4682040032, 전라남도 해남군 황산면 관춘리,전라남도,해남군,황산면,관춘리,46,820,40,32
4682040033, 전라남도 해남군 황산면 옥동리,전라남도,해남군,황산면,옥동리,46,820,40,33
4682041000, 전라남도 해남군 산이면,전라남도,해남군,산이면, ,46,820,41,0
4682041021, 전라남도 해남군 산이면 노송리,전라남도,해남군,산이면,노송리,46,820,41,21
4682041022, 전라남도 해남군 산이면 금송리,전라남도,해남군,산이면,금송리,46,820,41,22
4682041023, 전라남도 해남군 산이면 덕호리,전라남도,해남군,산이면,덕호리,46,820,41,23
4682041024, 전라남도 해남군 산이면 예정리,전라남도,해남군,산이면,예정리,46,820,41,24
4682041025, 전라남도 해남군 산이면 송천리,전라남도,해남군,산이면,송천리,46,820,41,25
4682041026, 전라남도 해남군 산이면 초송리,전라남도,해남군,산이면,초송리,46,820,41,26
4682041027, 전라남도 해남군 산이면 진산리,전라남도,해남군,산이면,진산리,46,820,41,27
4682041028, 전라남도 해남군 산이면 대진리,전라남도,해남군,산이면,대진리,46,820,41,28
4682041029, 전라남도 해남군 산이면 덕송리,전라남도,해남군,산이면,덕송리,46,820,41,29
4682041030, 전라남도 해남군 산이면 구성리,전라남도,해남군,산이면,구성리,46,820,41,30
4682041031, 전라남도 해남군 산이면 상공리,전라남도,해남군,산이면,상공리,46,820,41,31
4682041032, 전라남도 해남군 산이면 부동리,전라남도,해남군,산이면,부동리,46,820,41,32
4682041033, 전라남도 해남군 산이면 금호리,전라남도,해남군,산이면,금호리,46,820,41,33
4682042000, 전라남도 해남군 문내면,전라남도,해남군,문내면, ,46,820,42,0
4682042021, 전라남도 해남군 문내면 용암리,전라남도,해남군,문내면,용암리,46,820,42,21
4682042022, 전라남도 해남군 문내면 석교리,전라남도,해남군,문내면,석교리,46,820,42,22
4682042023, 전라남도 해남군 문내면 동외리,전라남도,해남군,문내면,동외리,46,820,42,23
4682042024, 전라남도 해남군 문내면 선두리,전라남도,해남군,문내면,선두리,46,820,42,24
4682042025, 전라남도 해남군 문내면 학동리,전라남도,해남군,문내면,학동리,46,820,42,25
4682042026, 전라남도 해남군 문내면 서상리,전라남도,해남군,문내면,서상리,46,820,42,26
4682042027, 전라남도 해남군 문내면 예락리,전라남도,해남군,문내면,예락리,46,820,42,27
4682042028, 전라남도 해남군 문내면 난대리,전라남도,해남군,문내면,난대리,46,820,42,28
4682042029, 전라남도 해남군 문내면 충평리,전라남도,해남군,문내면,충평리,46,820,42,29
4682042030, 전라남도 해남군 문내면 무고리,전라남도,해남군,문내면,무고리,46,820,42,30
4682042031, 전라남도 해남군 문내면 고당리,전라남도,해남군,문내면,고당리,46,820,42,31
4682042032, 전라남도 해남군 문내면 고평리,전라남도,해남군,문내면,고평리,46,820,42,32
4682043000, 전라남도 해남군 화원면,전라남도,해남군,화원면, ,46,820,43,0
4682043021, 전라남도 해남군 화원면 청용리,전라남도,해남군,화원면,청용리,46,820,43,21
4682043022, 전라남도 해남군 화원면 금평리,전라남도,해남군,화원면,금평리,46,820,43,22
4682043023, 전라남도 해남군 화원면 신덕리,전라남도,해남군,화원면,신덕리,46,820,43,23
4682043024, 전라남도 해남군 화원면 영호리,전라남도,해남군,화원면,영호리,46,820,43,24
4682043025, 전라남도 해남군 화원면 마산리,전라남도,해남군,화원면,마산리,46,820,43,25
4682043026, 전라남도 해남군 화원면 구림리,전라남도,해남군,화원면,구림리,46,820,43,26
4682043027, 전라남도 해남군 화원면 월호리,전라남도,해남군,화원면,월호리,46,820,43,27
4682043028, 전라남도 해남군 화원면 매월리,전라남도,해남군,화원면,매월리,46,820,43,28
4682043029, 전라남도 해남군 화원면 후산리,전라남도,해남군,화원면,후산리,46,820,43,29
4682043030, 전라남도 해남군 화원면 인지리,전라남도,해남군,화원면,인지리,46,820,43,30
4682043031, 전라남도 해남군 화원면 주광리,전라남도,해남군,화원면,주광리,46,820,43,31
4682043032, 전라남도 해남군 화원면 화봉리,전라남도,해남군,화원면,화봉리,46,820,43,32
4682043033, 전라남도 해남군 화원면 산호리,전라남도,해남군,화원면,산호리,46,820,43,33
4682043034, 전라남도 해남군 화원면 장춘리,전라남도,해남군,화원면,장춘리,46,820,43,34
4682043035, 전라남도 해남군 화원면 성산리,전라남도,해남군,화원면,성산리,46,820,43,35
4682043036, 전라남도 해남군 화원면 치하리,전라남도,해남군,화원면,치하리,46,820,43,36
4683000000, 전라남도 영암군,전라남도,영암군, , ,46,830,0,0
4683025000, 전라남도 영암군 영암읍,전라남도,영암군,영암읍, ,46,830,25,0
4683025021, 전라남도 영암군 영암읍 회문리,전라남도,영암군,영암읍,회문리,46,830,25,21
4683025022, 전라남도 영암군 영암읍 교동리,전라남도,영암군,영암읍,교동리,46,830,25,22
4683025023, 전라남도 영암군 영암읍 서남리,전라남도,영암군,영암읍,서남리,46,830,25,23
4683025024, 전라남도 영암군 영암읍 동무리,전라남도,영암군,영암읍,동무리,46,830,25,24
4683025025, 전라남도 영암군 영암읍 남풍리,전라남도,영암군,영암읍,남풍리,46,830,25,25
4683025026, 전라남도 영암군 영암읍 역리,전라남도,영암군,영암읍,역리,46,830,25,26
4683025027, 전라남도 영암군 영암읍 춘양리,전라남도,영암군,영암읍,춘양리,46,830,25,27
4683025028, 전라남도 영암군 영암읍 용흥리,전라남도,영암군,영암읍,용흥리,46,830,25,28
4683025029, 전라남도 영암군 영암읍 개신리,전라남도,영암군,영암읍,개신리,46,830,25,29
4683025030, 전라남도 영암군 영암읍 망호리,전라남도,영암군,영암읍,망호리,46,830,25,30
4683025031, 전라남도 영암군 영암읍 송평리,전라남도,영암군,영암읍,송평리,46,830,25,31
4683025032, 전라남도 영암군 영암읍 대신리,전라남도,영암군,영암읍,대신리,46,830,25,32
4683025033, 전라남도 영암군 영암읍 장암리,전라남도,영암군,영암읍,장암리,46,830,25,33
4683025034, 전라남도 영암군 영암읍 농덕리,전라남도,영암군,영암읍,농덕리,46,830,25,34
4683025035, 전라남도 영암군 영암읍 학송리,전라남도,영암군,영암읍,학송리,46,830,25,35
4683025036, 전라남도 영암군 영암읍 한대리,전라남도,영암군,영암읍,한대리,46,830,25,36
4683025300, 전라남도 영암군 삼호읍,전라남도,영암군,삼호읍, ,46,830,25,300
4683025321, 전라남도 영암군 삼호읍 서창리,전라남도,영암군,삼호읍,서창리,46,830,25,321
4683025322, 전라남도 영암군 삼호읍 망산리,전라남도,영암군,삼호읍,망산리,46,830,25,322
4683025323, 전라남도 영암군 삼호읍 서호리,전라남도,영암군,삼호읍,서호리,46,830,25,323
4683025324, 전라남도 영암군 삼호읍 동호리,전라남도,영암군,삼호읍,동호리,46,830,25,324
4683025325, 전라남도 영암군 삼호읍 산호리,전라남도,영암군,삼호읍,산호리,46,830,25,325
4683025326, 전라남도 영암군 삼호읍 용앙리,전라남도,영암군,삼호읍,용앙리,46,830,25,326
4683025327, 전라남도 영암군 삼호읍 난전리,전라남도,영암군,삼호읍,난전리,46,830,25,327
4683025328, 전라남도 영암군 삼호읍 삼포리,전라남도,영암군,삼호읍,삼포리,46,830,25,328
4683025329, 전라남도 영암군 삼호읍 용당리,전라남도,영암군,삼호읍,용당리,46,830,25,329
4683025330, 전라남도 영암군 삼호읍 나불리,전라남도,영암군,삼호읍,나불리,46,830,25,330
4683031000, 전라남도 영암군 덕진면,전라남도,영암군,덕진면, ,46,830,31,0
4683031021, 전라남도 영암군 덕진면 노송리,전라남도,영암군,덕진면,노송리,46,830,31,21
4683031022, 전라남도 영암군 덕진면 운암리,전라남도,영암군,덕진면,운암리,46,830,31,22
4683031023, 전라남도 영암군 덕진면 영보리,전라남도,영암군,덕진면,영보리,46,830,31,23
4683031024, 전라남도 영암군 덕진면 백계리,전라남도,영암군,덕진면,백계리,46,830,31,24
4683031025, 전라남도 영암군 덕진면 영등리,전라남도,영암군,덕진면,영등리,46,830,31,25
4683031026, 전라남도 영암군 덕진면 용산리,전라남도,영암군,덕진면,용산리,46,830,31,26
4683031027, 전라남도 영암군 덕진면 덕진리,전라남도,영암군,덕진면,덕진리,46,830,31,27
4683031028, 전라남도 영암군 덕진면 금강리,전라남도,영암군,덕진면,금강리,46,830,31,28
4683031029, 전라남도 영암군 덕진면 장선리,전라남도,영암군,덕진면,장선리,46,830,31,29
4683032000, 전라남도 영암군 금정면,전라남도,영암군,금정면, ,46,830,32,0
4683032021, 전라남도 영암군 금정면 연보리,전라남도,영암군,금정면,연보리,46,830,32,21
4683032022, 전라남도 영암군 금정면 아천리,전라남도,영암군,금정면,아천리,46,830,32,22
4683032023, 전라남도 영암군 금정면 월평리,전라남도,영암군,금정면,월평리,46,830,32,23
4683032024, 전라남도 영암군 금정면 용흥리,전라남도,영암군,금정면,용흥리,46,830,32,24
4683032025, 전라남도 영암군 금정면 남송리,전라남도,영암군,금정면,남송리,46,830,32,25
4683032026, 전라남도 영암군 금정면 안노리,전라남도,영암군,금정면,안노리,46,830,32,26
4683032027, 전라남도 영암군 금정면 와운리,전라남도,영암군,금정면,와운리,46,830,32,27
4683032028, 전라남도 영암군 금정면 연소리,전라남도,영암군,금정면,연소리,46,830,32,28
4683032029, 전라남도 영암군 금정면 청용리,전라남도,영암군,금정면,청용리,46,830,32,29
4683032030, 전라남도 영암군 금정면 쌍효리,전라남도,영암군,금정면,쌍효리,46,830,32,30
4683032031, 전라남도 영암군 금정면 세류리,전라남도,영암군,금정면,세류리,46,830,32,31
4683033000, 전라남도 영암군 신북면,전라남도,영암군,신북면, ,46,830,33,0
4683033021, 전라남도 영암군 신북면 모산리,전라남도,영암군,신북면,모산리,46,830,33,21
4683033022, 전라남도 영암군 신북면 금수리,전라남도,영암군,신북면,금수리,46,830,33,22
4683033023, 전라남도 영암군 신북면 유곡리,전라남도,영암군,신북면,유곡리,46,830,33,23
4683033024, 전라남도 영암군 신북면 갈곡리,전라남도,영암군,신북면,갈곡리,46,830,33,24
4683033025, 전라남도 영암군 신북면 학동리,전라남도,영암군,신북면,학동리,46,830,33,25
4683033026, 전라남도 영암군 신북면 양계리,전라남도,영암군,신북면,양계리,46,830,33,26
4683033027, 전라남도 영암군 신북면 장산리,전라남도,영암군,신북면,장산리,46,830,33,27
4683033028, 전라남도 영암군 신북면 명동리,전라남도,영암군,신북면,명동리,46,830,33,28
4683033029, 전라남도 영암군 신북면 이천리,전라남도,영암군,신북면,이천리,46,830,33,29
4683033030, 전라남도 영암군 신북면 월평리,전라남도,영암군,신북면,월평리,46,830,33,30
4683033031, 전라남도 영암군 신북면 행정리,전라남도,영암군,신북면,행정리,46,830,33,31
4683033032, 전라남도 영암군 신북면 월지리,전라남도,영암군,신북면,월지리,46,830,33,32
4683033033, 전라남도 영암군 신북면 용산리,전라남도,영암군,신북면,용산리,46,830,33,33
4683034000, 전라남도 영암군 시종면,전라남도,영암군,시종면, ,46,830,34,0
4683034021, 전라남도 영암군 시종면 와우리,전라남도,영암군,시종면,와우리,46,830,34,21
4683034022, 전라남도 영암군 시종면 구산리,전라남도,영암군,시종면,구산리,46,830,34,22
4683034023, 전라남도 영암군 시종면 봉소리,전라남도,영암군,시종면,봉소리,46,830,34,23
4683034024, 전라남도 영암군 시종면 신학리,전라남도,영암군,시종면,신학리,46,830,34,24
4683034025, 전라남도 영암군 시종면 월송리,전라남도,영암군,시종면,월송리,46,830,34,25
4683034026, 전라남도 영암군 시종면 내동리,전라남도,영암군,시종면,내동리,46,830,34,26
4683034027, 전라남도 영암군 시종면 만수리,전라남도,영암군,시종면,만수리,46,830,34,27
4683034028, 전라남도 영암군 시종면 태간리,전라남도,영암군,시종면,태간리,46,830,34,28
4683034029, 전라남도 영암군 시종면 월롱리,전라남도,영암군,시종면,월롱리,46,830,34,29
4683034030, 전라남도 영암군 시종면 월악리,전라남도,영암군,시종면,월악리,46,830,34,30
4683034031, 전라남도 영암군 시종면 금지리,전라남도,영암군,시종면,금지리,46,830,34,31
4683034032, 전라남도 영암군 시종면 신흥리,전라남도,영암군,시종면,신흥리,46,830,34,32
4683034033, 전라남도 영암군 시종면 신연리,전라남도,영암군,시종면,신연리,46,830,34,33
4683034034, 전라남도 영암군 시종면 옥야리,전라남도,영암군,시종면,옥야리,46,830,34,34
4683035000, 전라남도 영암군 도포면,전라남도,영암군,도포면, ,46,830,35,0
4683035021, 전라남도 영암군 도포면 원항리,전라남도,영암군,도포면,원항리,46,830,35,21
4683035022, 전라남도 영암군 도포면 봉호리,전라남도,영암군,도포면,봉호리,46,830,35,22
4683035023, 전라남도 영암군 도포면 덕화리,전라남도,영암군,도포면,덕화리,46,830,35,23
4683035024, 전라남도 영암군 도포면 도포리,전라남도,영암군,도포면,도포리,46,830,35,24
4683035025, 전라남도 영암군 도포면 구학리,전라남도,영암군,도포면,구학리,46,830,35,25
4683035026, 전라남도 영암군 도포면 영호리,전라남도,영암군,도포면,영호리,46,830,35,26
4683035027, 전라남도 영암군 도포면 성산리,전라남도,영암군,도포면,성산리,46,830,35,27
4683035028, 전라남도 영암군 도포면 수산리,전라남도,영암군,도포면,수산리,46,830,35,28
4683036000, 전라남도 영암군 군서면,전라남도,영암군,군서면, ,46,830,36,0
4683036021, 전라남도 영암군 군서면 해창리,전라남도,영암군,군서면,해창리,46,830,36,21
4683036022, 전라남도 영암군 군서면 마산리,전라남도,영암군,군서면,마산리,46,830,36,22
4683036023, 전라남도 영암군 군서면 성양리,전라남도,영암군,군서면,성양리,46,830,36,23
4683036024, 전라남도 영암군 군서면 동호리,전라남도,영암군,군서면,동호리,46,830,36,24
4683036025, 전라남도 영암군 군서면 양장리,전라남도,영암군,군서면,양장리,46,830,36,25
4683036026, 전라남도 영암군 군서면 모정리,전라남도,영암군,군서면,모정리,46,830,36,26
4683036027, 전라남도 영암군 군서면 서구림리,전라남도,영암군,군서면,서구림리,46,830,36,27
4683036028, 전라남도 영암군 군서면 동구림리,전라남도,영암군,군서면,동구림리,46,830,36,28
4683036029, 전라남도 영암군 군서면 도갑리,전라남도,영암군,군서면,도갑리,46,830,36,29
4683036030, 전라남도 영암군 군서면 월곡리,전라남도,영암군,군서면,월곡리,46,830,36,30
4683036031, 전라남도 영암군 군서면 도장리,전라남도,영암군,군서면,도장리,46,830,36,31
4683037000, 전라남도 영암군 서호면,전라남도,영암군,서호면, ,46,830,37,0
4683037021, 전라남도 영암군 서호면 몽해리,전라남도,영암군,서호면,몽해리,46,830,37,21
4683037022, 전라남도 영암군 서호면 화송리,전라남도,영암군,서호면,화송리,46,830,37,22
4683037023, 전라남도 영암군 서호면 청용리,전라남도,영암군,서호면,청용리,46,830,37,23
4683037024, 전라남도 영암군 서호면 엄길리,전라남도,영암군,서호면,엄길리,46,830,37,24
4683037025, 전라남도 영암군 서호면 장천리,전라남도,영암군,서호면,장천리,46,830,37,25
4683037026, 전라남도 영암군 서호면 쌍풍리,전라남도,영암군,서호면,쌍풍리,46,830,37,26
4683037027, 전라남도 영암군 서호면 소산리,전라남도,영암군,서호면,소산리,46,830,37,27
4683037028, 전라남도 영암군 서호면 성재리,전라남도,영암군,서호면,성재리,46,830,37,28
4683037029, 전라남도 영암군 서호면 금강리,전라남도,영암군,서호면,금강리,46,830,37,29
4683037030, 전라남도 영암군 서호면 태백리,전라남도,영암군,서호면,태백리,46,830,37,30
4683038000, 전라남도 영암군 학산면,전라남도,영암군,학산면, ,46,830,38,0
4683038021, 전라남도 영암군 학산면 묵동리,전라남도,영암군,학산면,묵동리,46,830,38,21
4683038022, 전라남도 영암군 학산면 상월리,전라남도,영암군,학산면,상월리,46,830,38,22
4683038023, 전라남도 영암군 학산면 용산리,전라남도,영암군,학산면,용산리,46,830,38,23
4683038024, 전라남도 영암군 학산면 학계리,전라남도,영암군,학산면,학계리,46,830,38,24
4683038025, 전라남도 영암군 학산면 용소리,전라남도,영암군,학산면,용소리,46,830,38,25
4683038026, 전라남도 영암군 학산면 금계리,전라남도,영암군,학산면,금계리,46,830,38,26
4683038027, 전라남도 영암군 학산면 독천리,전라남도,영암군,학산면,독천리,46,830,38,27
4683038028, 전라남도 영암군 학산면 신덕리,전라남도,영암군,학산면,신덕리,46,830,38,28
4683038029, 전라남도 영암군 학산면 은곡리,전라남도,영암군,학산면,은곡리,46,830,38,29
4683038030, 전라남도 영암군 학산면 매월리,전라남도,영암군,학산면,매월리,46,830,38,30
4683039000, 전라남도 영암군 미암면,전라남도,영암군,미암면, ,46,830,39,0
4683039021, 전라남도 영암군 미암면 두억리,전라남도,영암군,미암면,두억리,46,830,39,21
4683039022, 전라남도 영암군 미암면 미암리,전라남도,영암군,미암면,미암리,46,830,39,22
4683039023, 전라남도 영암군 미암면 선황리,전라남도,영암군,미암면,선황리,46,830,39,23
4683039024, 전라남도 영암군 미암면 남산리,전라남도,영암군,미암면,남산리,46,830,39,24
4683039025, 전라남도 영암군 미암면 춘동리,전라남도,영암군,미암면,춘동리,46,830,39,25
4683039026, 전라남도 영암군 미암면 채지리,전라남도,영암군,미암면,채지리,46,830,39,26
4683039027, 전라남도 영암군 미암면 신한리,전라남도,영암군,미암면,신한리,46,830,39,27
4683039028, 전라남도 영암군 미암면 신포리,전라남도,영암군,미암면,신포리,46,830,39,28
4683039029, 전라남도 영암군 미암면 호포리,전라남도,영암군,미암면,호포리,46,830,39,29
4684000000, 전라남도 무안군,전라남도,무안군, , ,46,840,0,0
4684025000, 전라남도 무안군 무안읍,전라남도,무안군,무안읍, ,46,840,25,0
4684025021, 전라남도 무안군 무안읍 성내리,전라남도,무안군,무안읍,성내리,46,840,25,21
4684025022, 전라남도 무안군 무안읍 성동리,전라남도,무안군,무안읍,성동리,46,840,25,22
4684025023, 전라남도 무안군 무안읍 성남리,전라남도,무안군,무안읍,성남리,46,840,25,23
4684025024, 전라남도 무안군 무안읍 교촌리,전라남도,무안군,무안읍,교촌리,46,840,25,24
4684025025, 전라남도 무안군 무안읍 용월리,전라남도,무안군,무안읍,용월리,46,840,25,25
4684025026, 전라남도 무안군 무안읍 고절리,전라남도,무안군,무안읍,고절리,46,840,25,26
4684025027, 전라남도 무안군 무안읍 매곡리,전라남도,무안군,무안읍,매곡리,46,840,25,27
4684025028, 전라남도 무안군 무안읍 성암리,전라남도,무안군,무안읍,성암리,46,840,25,28
4684025029, 전라남도 무안군 무안읍 평용리,전라남도,무안군,무안읍,평용리,46,840,25,29
4684025030, 전라남도 무안군 무안읍 신학리,전라남도,무안군,무안읍,신학리,46,840,25,30
4684025300, 전라남도 무안군 일로읍,전라남도,무안군,일로읍, ,46,840,25,300
4684025321, 전라남도 무안군 일로읍 청호리,전라남도,무안군,일로읍,청호리,46,840,25,321
4684025322, 전라남도 무안군 일로읍 망월리,전라남도,무안군,일로읍,망월리,46,840,25,322
4684025323, 전라남도 무안군 일로읍 죽산리,전라남도,무안군,일로읍,죽산리,46,840,25,323
4684025324, 전라남도 무안군 일로읍 구정리,전라남도,무안군,일로읍,구정리,46,840,25,324
4684025325, 전라남도 무안군 일로읍 의산리,전라남도,무안군,일로읍,의산리,46,840,25,325
4684025326, 전라남도 무안군 일로읍 월암리,전라남도,무안군,일로읍,월암리,46,840,25,326
4684025327, 전라남도 무안군 일로읍 용산리,전라남도,무안군,일로읍,용산리,46,840,25,327
4684025328, 전라남도 무안군 일로읍 산정리,전라남도,무안군,일로읍,산정리,46,840,25,328
4684025329, 전라남도 무안군 일로읍 광암리,전라남도,무안군,일로읍,광암리,46,840,25,329
4684025330, 전라남도 무안군 일로읍 상신기리,전라남도,무안군,일로읍,상신기리,46,840,25,330
4684025331, 전라남도 무안군 일로읍 복룡리,전라남도,무안군,일로읍,복룡리,46,840,25,331
4684025332, 전라남도 무안군 일로읍 지장리,전라남도,무안군,일로읍,지장리,46,840,25,332
4684025333, 전라남도 무안군 일로읍 감돈리,전라남도,무안군,일로읍,감돈리,46,840,25,333
4684025335, 전라남도 무안군 일로읍 오룡리,전라남도,무안군,일로읍,오룡리,46,840,25,335
4684025600, 전라남도 무안군 삼향읍,전라남도,무안군,삼향읍, ,46,840,25,600
4684025621, 전라남도 무안군 삼향읍 임성리,전라남도,무안군,삼향읍,임성리,46,840,25,621
4684025622, 전라남도 무안군 삼향읍 남악리,전라남도,무안군,삼향읍,남악리,46,840,25,622
4684025623, 전라남도 무안군 삼향읍 용포리,전라남도,무안군,삼향읍,용포리,46,840,25,623
4684025624, 전라남도 무안군 삼향읍 맥포리,전라남도,무안군,삼향읍,맥포리,46,840,25,624
4684025625, 전라남도 무안군 삼향읍 유교리,전라남도,무안군,삼향읍,유교리,46,840,25,625
4684025626, 전라남도 무안군 삼향읍 왕산리,전라남도,무안군,삼향읍,왕산리,46,840,25,626
4684025627, 전라남도 무안군 삼향읍 지산리,전라남도,무안군,삼향읍,지산리,46,840,25,627
4684032000, 전라남도 무안군 몽탄면,전라남도,무안군,몽탄면, ,46,840,32,0
4684032021, 전라남도 무안군 몽탄면 달산리,전라남도,무안군,몽탄면,달산리,46,840,32,21
4684032022, 전라남도 무안군 몽탄면 봉명리,전라남도,무안군,몽탄면,봉명리,46,840,32,22
4684032023, 전라남도 무안군 몽탄면 양장리,전라남도,무안군,몽탄면,양장리,46,840,32,23
4684032024, 전라남도 무안군 몽탄면 청용리,전라남도,무안군,몽탄면,청용리,46,840,32,24
4684032025, 전라남도 무안군 몽탄면 당호리,전라남도,무안군,몽탄면,당호리,46,840,32,25
4684032026, 전라남도 무안군 몽탄면 명산리,전라남도,무안군,몽탄면,명산리,46,840,32,26
4684032027, 전라남도 무안군 몽탄면 몽강리,전라남도,무안군,몽탄면,몽강리,46,840,32,27
4684032028, 전라남도 무안군 몽탄면 약곡리,전라남도,무안군,몽탄면,약곡리,46,840,32,28
4684032029, 전라남도 무안군 몽탄면 귀학리,전라남도,무안군,몽탄면,귀학리,46,840,32,29
4684032030, 전라남도 무안군 몽탄면 사천리,전라남도,무안군,몽탄면,사천리,46,840,32,30
4684032031, 전라남도 무안군 몽탄면 구산리,전라남도,무안군,몽탄면,구산리,46,840,32,31
4684032032, 전라남도 무안군 몽탄면 이산리,전라남도,무안군,몽탄면,이산리,46,840,32,32
4684032033, 전라남도 무안군 몽탄면 내리,전라남도,무안군,몽탄면,내리,46,840,32,33
4684032034, 전라남도 무안군 몽탄면 대치리,전라남도,무안군,몽탄면,대치리,46,840,32,34
4684032035, 전라남도 무안군 몽탄면 학산리,전라남도,무안군,몽탄면,학산리,46,840,32,35
4684032036, 전라남도 무안군 몽탄면 다산리,전라남도,무안군,몽탄면,다산리,46,840,32,36
4684032037, 전라남도 무안군 몽탄면 사창리,전라남도,무안군,몽탄면,사창리,46,840,32,37
4684032038, 전라남도 무안군 몽탄면 봉산리,전라남도,무안군,몽탄면,봉산리,46,840,32,38
4684033000, 전라남도 무안군 청계면,전라남도,무안군,청계면, ,46,840,33,0
